,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
1134,Alfalfa and Alfalfa Mixtures,37.07438696,11175,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41288.02,5.08,188.34,8.925939441619313,0.0,100.0,100.0,0.0,0.0,0.0,37.07438696,37.07438696,0.0,0.0,"POLYGON Z ((-13301187.4679181 4244825.392355827 0, -13301187.4749873 4244824.812414859 0, -13301165.05233558 4244825.048113331 0, -13301169.55520481 4244624.394668486 0, -13301170.61470612 4244498.662257818 0, -13301177.23676095 4244496.708015015 0, -13301185.44814563 4244497.033688867 0, -13301269.42807234 4244495.322070193 0, -13301270.6494792 4244492.017503528 0, -13301269.85487559 4244461.236152595 0, -13301271.84156325 4244453.418555188 0, -13301274.79754328 4244450.889819482 0, -13301274.7737614 4244449.280318646 0, -13301284.55571093 4244444.624004185 0, -13301289.32350904 4244441.20383899 0, -13301292.50224138 4244426.057564198 0, -13301308.79224728 4244424.103239418 0, -13301309.74103366 4244402.226953262 0, -13301309.18960485 4244386.970314621 0, -13301727.17090549 4244386.48168864 0, -13301723.07287437 4244619.016083916 0, -13301723.93025322 4244677.053463239 0, -13301721.27270746 4244815.506474292 0, -13301501.89018381 4244822.311881728 0, -13301496.72494644 4244822.800513715 0, -13301493.29205936 4244820.878627973 0, -13301488.84211195 4244813.582072312 0, -13301490.74925913 4244658.531561803 0, -13301491.59677526 4244657.489206588 0, -13301491.80878668 4244642.114478763 0, -13301493.71588526 4244636.381640825 0, -13301496.04691661 4244631.169935787 0, -13301498.16583542 4244626.479380556 0, -13301498.3778286 4244622.570477417 0, -13301494.98729045 4244618.661726736 0, -13301492.2325873 4244616.57703701 0, -13301488.63024937 4244615.534697454 0, -13301482.48493321 4244618.661773426 0, -13301481.8493011 4244623.09166639 0, -13301481.42549003 4244628.564086064 0, -13301484.39221118 4244636.64224675 0, -13301486.72300748 4244643.417530638 0, -13301485.45154047 4244749.476920409 0, -13301485.23969177 4244814.624481975 0, -13301483.54449993 4244820.096907062 0, -13301482.27754467 4244821.402229706 0, -13301241.33789203 4244824.266279273 0, -13301187.4679181 4244825.392355827 0))",34.82098990693655
1135,Alfalfa and Alfalfa Mixtures,36.83080392,5817,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41016.75,5.08,187.1,8.867172504656331,0.0,0.0,100.0,0.0,100.0,0.0,0.0,36.83080392,0.0,36.83080392,"POLYGON Z ((-13256779.3162333 4197372.566689598 0, -13256785.14368099 4197366.079887192 0, -13256929.06078081 4197368.461417212 0, -13256930.29812607 4197365.431302279 0, -13256932.94695008 4197355.701151418 0, -13256934.00642273 4197298.617947262 0, -13256927.64927555 4197288.887876173 0, -13256924.47076193 4197282.40118445 0, -13256930.29811119 4197273.968461339 0, -13256937.18500181 4197268.779071622 0, -13256961.02429491 4197265.535711844 0, -13257193.5891781 4197269.427824304 0, -13257223.25590402 4197270.725114984 0, -13257248.68439911 4197270.725074023 0, -13257264.04745668 4197277.860516084 0, -13257265.79007606 4197283.804524699 0, -13257266.05104667 4197284.694851747 0, -13257268.88856112 4197735.827210704 0, -13257262.98791792 4197758.535174805 0, -13256867.25657739 4197758.535161847 0, -13256783.99088535 4197756.121963579 0, -13256783.97452476 4197752.889774918 0, -13256779.31630513 4197750.750828202 0, -13256779.3162333 4197372.566689598 0))",34.811195417442725
1136,Alfalfa and Alfalfa Mixtures,36.8259576,13510,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41011.35,5.08,187.08,8.866224650834347,0.0,100.0,100.0,0.0,0.0,0.0,36.8259576,36.8259576,0.0,0.0,"POLYGON Z ((-13251810.41906117 4189304.890103895 0, -13251857.62919687 4189305.316271278 0, -13251862.51592673 4189311.610143499 0, -13251864.69713823 4189316.146968237 0, -13251865.24492297 4189379.875634892 0, -13251865.49103164 4189625.253998398 0, -13251864.86906471 4189786.403119193 0, -13251862.60548235 4189787.69572043 0, -13251862.51592129 4189789.993992861 0, -13251683.96435191 4189787.061461327 0, -13251403.26699984 4189782.451048257 0, -13251400.90099936 4189309.902901465 0, -13251401.4222379 4189309.896666557 0, -13251401.09441774 4189304.479941646 0, -13251405.86215806 4189301.238906825 0, -13251810.41906117 4189304.890103895 0))",34.81103744180573
1137,Alfalfa and Alfalfa Mixtures,36.80271719,12141,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40985.47,5.08,186.96,8.860537527902448,0.0,100.0,100.0,0.0,0.0,0.0,36.80271719,36.80271719,0.0,0.0,"POLYGON Z ((-13251401.21430984 4188940.310834856 0, -13251401.88889273 4188811.533104467 0, -13251405.46048868 4188811.533204872 0, -13251424.13885937 4188811.533067593 0, -13251619.642514 4188811.533036881 0, -13251621.65513141 4188813.842986451 0, -13251859.55390483 4188812.398431287 0, -13251862.78087001 4188814.125847334 0, -13251863.8565596 4189151.072004928 0, -13251861.20192955 4189291.736635121 0, -13251859.60225616 4189291.839804729 0, -13251859.60222217 4189294.432788142 0, -13251845.82853311 4189294.432792086 0, -13251816.6769712 4189294.607130884 0, -13251600.44471647 4189295.900909175 0, -13251401.29459679 4189291.342495352 0, -13251399.7172709 4189290.541301264 0, -13251397.32611937 4189058.231120597 0, -13251401.21430984 4188940.310834856 0))",34.81008958798375
1138,Alfalfa and Alfalfa Mixtures,36.76096571,2530,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40938.98,5.08,186.75,8.850585062771618,0.0,100.0,100.0,0.0,0.0,0.0,36.76096571,36.76096571,0.0,0.0,"POLYGON Z ((-13235469.61722871 4187843.762650709 0, -13235945.28030049 4187839.493018087 0, -13235949.46415842 4188308.64250697 0, -13235473.78085559 4188312.912507507 0, -13235469.61722871 4187843.762650709 0))",34.80843084379527
1139,Alfalfa and Alfalfa Mixtures,36.58003089,17196,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40737.48,5.08,185.83,8.806983786960375,0.0,100.0,100.0,0.0,0.0,0.0,36.58003089,36.58003089,0.0,0.0,"POLYGON Z ((-13292889.56784303 4237047.705827102 0, -13292900.69287825 4237043.799713594 0, -13292904.26868787 4237044.288095246 0, -13292910.22856437 4237045.752925135 0, -13292917.38032901 4237045.7528962 0, -13292920.95618206 4237034.034599373 0, -13292921.75081463 4236986.185071772 0, -13292928.50526877 4236980.814155133 0, -13292963.07216386 4236979.349398617 0, -13292963.41210619 4236979.841931118 0, -13293224.50918078 4236980.325905395 0, -13293373.4381214 4236980.163139904 0, -13293385.75503782 4236982.604522775 0, -13293385.35763706 4236988.463615199 0, -13293385.35767314 4237014.91295465 0, -13293386.10162127 4237014.938111002 0, -13293383.57303575 4237385.48549981 0, -13293382.58267009 4237433.985795982 0, -13293233.15849506 4237437.018242097 0, -13292900.72194762 4237433.792977195 0, -13292900.71534197 4237430.669359865 0, -13292892.74643249 4237430.510221983 0, -13292889.56788797 4237423.674297948 0, -13292887.18393736 4237416.350165341 0, -13292887.58123801 4237124.851559169 0, -13292887.97860341 4237051.123752746 0, -13292889.56784303 4237047.705827102 0))",34.8011639644934
1140,Alfalfa and Alfalfa Mixtures,36.51056503,17322,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40660.12,5.08,185.47,8.78992241816467,0.0,100.0,100.0,0.0,0.0,0.0,36.51056503,36.51056503,0.0,0.0,"POLYGON Z ((-13243779.91880565 4190290.275297521 0, -13243907.25701414 4190291.038194718 0, -13243913.69580789 4190297.099017403 0, -13243923.00864831 4191264.337096288 0, -13243914.22915006 4191272.295684723 0, -13243690.05705434 4191272.983297685 0, -13243689.5272001 4191171.83064283 0, -13243691.16776665 4191100.894314023 0, -13243694.34621909 4190304.477295627 0, -13243695.2935579 4190294.62307643 0, -13243779.91880565 4190290.275297521 0))",34.798320403027446
1141,Alfalfa and Alfalfa Mixtures,36.43331244,16197,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40574.08,5.08,185.08,8.77143926863599,0.0,100.0,100.0,0.0,0.0,0.0,36.43331244,36.43331244,0.0,0.0,"POLYGON Z ((-13243455.21360384 4186875.249789538 0, -13243480.64206205 4186871.361362167 0, -13243569.64194754 4186868.769252354 0, -13243619.75199364 4186872.996787745 0, -13243723.2725299 4186870.065307836 0, -13243768.83199866 4186869.417211174 0, -13243856.24257676 4186864.232775315 0, -13243887.13477104 4186864.232698246 0, -13243909.74846094 4186906.356645573 0, -13243915.04588825 4187325.01259149 0, -13243914.12055018 4187329.864389003 0, -13243887.77848128 4187344.569281557 0, -13243446.42585358 4187344.957671453 0, -13243444.61849003 4186975.699537252 0, -13243445.99205144 4186888.882309938 0, -13243447.26722879 4186881.08237225 0, -13243455.21360384 4186875.249789538 0))",34.795239878106
1142,Alfalfa and Alfalfa Mixtures,36.21291579,17052,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40328.64,5.08,183.96,8.71835945460491,0.0,100.0,100.0,0.0,0.0,0.0,36.21291579,36.21291579,0.0,0.0,"POLYGON Z ((-13279030.22247973 4221732.028642628 0, -13279031.35324638 4221641.830101261 0, -13279073.1331223 4221642.313952989 0, -13279265.43623992 4221645.726868208 0, -13279278.9451487 4221649.14005293 0, -13279292.85138051 4221644.264236333 0, -13279340.52982532 4221644.751701573 0, -13279406.88231031 4221641.338691024 0, -13279442.64122532 4221640.363544482 0, -13279461.71259627 4221634.025011198 0, -13279496.52251235 4221623.158281085 0, -13279507.09677826 4221623.064518566 0, -13279508.47668598 4221624.875917839 0, -13279507.00716101 4221668.155578651 0, -13279508.19907804 4222085.043863662 0, -13279507.03113407 4222094.12187862 0, -13279505.54336344 4222094.129190338 0, -13279505.81513415 4222101.134556072 0, -13279496.27946961 4222105.522901074 0, -13279240.00768886 4222104.547735785 0, -13279095.38295172 4222105.035353805 0, -13279034.19561998 4222101.622226804 0, -13279029.03045876 4222098.208964221 0, -13279028.63317417 4222097.592921777 0, -13279028.63322522 4222091.382594726 0, -13279030.22247973 4221732.028642628 0))",34.78639324243415
1143,Alfalfa and Alfalfa Mixtures,36.18679676,15090,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40299.55,5.08,183.83,8.712198404762017,0.0,100.0,100.0,0.0,0.0,0.0,36.18679676,36.18679676,0.0,0.0,"POLYGON Z ((-13297881.96673763 4237461.40406085 0, -13297884.18010136 4237458.004002251 0, -13298126.53402753 4237459.631437467 0, -13298330.7304904 4237458.151419292 0, -13298322.82213096 4237932.622868201 0, -13298321.3473878 4237935.729789708 0, -13297876.23364449 4237937.505865539 0, -13297874.23785679 4237937.097061621 0, -13297869.79044165 4237932.624981673 0, -13297865.90330837 4237928.716540053 0, -13297861.1355727 4237916.020571118 0, -13297862.7248468 4237497.066396816 0, -13297865.90343208 4237483.394510416 0, -13297869.08192063 4237473.628927957 0, -13297873.04722771 4237470.970772007 0, -13297877.82306091 4237467.769555774 0, -13297881.96673763 4237461.40406085 0))",34.78536640079367
1144,Alfalfa and Alfalfa Mixtures,36.16527642,9008,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40275.58,5.08,183.72,8.706985208741107,0.0,100.0,100.0,0.0,0.0,0.0,36.16527642,36.16527642,0.0,0.0,"POLYGON Z ((-13297373.86151934 4237926.828427839 0, -13297383.40581842 4237514.53494794 0, -13297382.53089911 4237465.918562091 0, -13297382.55009704 4237465.89268549 0, -13297390.81389847 4237454.813708335 0, -13297449.6173333 4237450.256484714 0, -13297853.16184526 4237450.256572503 0, -13297850.11654208 4237792.709030101 0, -13297847.99745526 4237802.475049132 0, -13297842.54657357 4237805.233372602 0, -13297744.69410864 4237805.730282231 0, -13297728.80131666 4237806.381404976 0, -13297728.30838758 4237807.471562468 0, -13297727.26974529 4237809.769569061 0, -13297726.15243669 4237812.240913626 0, -13297723.50362279 4237820.704696035 0, -13297724.56317932 4237838.283358146 0, -13297726.68216346 4237859.117458731 0, -13297726.68852371 4237859.122791588 0, -13297733.37387792 4237864.77135945 0, -13297758.46789127 4237865.628031239 0, -13297772.77142361 4237868.883379892 0, -13297779.65826082 4237868.883325369 0, -13297783.33893756 4237872.049730986 0, -13297784.95596049 4237873.440860924 0, -13297805.08681911 4237872.789746978 0, -13297808.51281076 4237871.325254747 0, -13297817.27133486 4237867.581377632 0, -13297845.34864796 4237864.977069324 0, -13297846.21548328 4237872.967331142 0, -13297846.93781405 4237874.742895447 0, -13297847.46765293 4237883.206906719 0, -13297844.28902818 4237925.526218897 0, -13297840.05497779 4237934.893076764 0, -13297838.99145648 4237937.24541755 0, -13297749.00419231 4237937.245493096 0, -13297566.16470621 4237937.24540302 0, -13297382.60254283 4237937.24546877 0, -13297378.62934887 4237935.29215611 0, -13297373.86151934 4237926.828427839 0))",34.784497534790184
1145,Alfalfa and Alfalfa Mixtures,35.97829813,8423,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,40067.36,5.08,182.77,8.661962152196887,0.0,0.0,100.0,0.0,100.0,0.0,0.0,35.97829813,0.0,35.97829813,"POLYGON Z ((-13272934.23083837 4254133.135986258 0, -13272931.07020836 4254122.438021017 0, -13272930.01004169 4254122.451009022 0, -13272925.6222251 4254103.794459683 0, -13272872.78981996 4254103.095377509 0, -13272872.7339547 4254098.523807774 0, -13272871.32179817 4254098.089156332 0, -13272868.67296718 4254085.863677609 0, -13272867.34858245 4253942.418146203 0, -13272870.65963015 4253936.712945456 0, -13272882.57914702 4253935.897921782 0, -13273333.53795821 4253935.082913076 0, -13273345.45770541 4253933.452941674 0, -13273347.54530732 4253945.443819903 0, -13273348.10648692 4253955.458539946 0, -13273347.47345394 4254391.756504165 0, -13273343.47109524 4254394.767046703 0, -13273322.94276981 4254394.767016919 0, -13273304.40110198 4254400.472481639 0, -13273293.71701467 4254410.588113125 0, -13273287.29422964 4254410.56745545 0, -13273281.88631598 4254415.143620375 0, -13272881.91701277 4254413.51349886 0, -13272869.99738759 4254415.143512785 0, -13272865.36198016 4254402.917611883 0, -13272866.68646786 4254219.530494303 0, -13272872.08857604 4254216.870858726 0, -13272945.4883259 4254213.010147532 0, -13272945.49328459 4254212.578974107 0, -13272946.15045319 4254156.772122804 0, -13272934.23083837 4254133.135986258 0))",34.77699369203282
1146,Alfalfa and Alfalfa Mixtures,35.82337065,2012,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39894.82,5.08,181.98,8.624521926228535,0.0,100.0,100.0,0.0,0.0,0.0,35.82337065,35.82337065,0.0,0.0,"POLYGON Z ((-13235967.19227438 4187833.476674391 0, -13235964.65986174 4187403.620576046 0, -13235970.5488443 4187394.815367765 0, -13236449.98215984 4187399.676059263 0, -13236461.90188104 4187402.916656221 0, -13236461.90187328 4187406.209574646 0, -13236463.22638701 4187406.197561129 0, -13236463.70256421 4187459.322224235 0, -13236462.60422213 4187826.163148957 0, -13236460.29895628 4187826.197168079 0, -13236460.5774846 4187834.715510741 0, -13236451.65617893 4187837.925604824 0, -13236449.32009016 4187838.766181348 0, -13236425.0836942 4187838.31672469 0, -13236077.01375822 4187831.855393092 0, -13235967.19227438 4187833.476674391 0))",34.770753654371426
1147,Alfalfa and Alfalfa Mixtures,35.72693127,14776,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39787.42,5.08,181.49,8.601299507589939,0.0,0.0,100.0,0.0,100.0,0.0,0.0,35.72693127,0.0,35.72693127,"POLYGON Z ((-13265326.12046622 4260957.631255613 0, -13265368.62039598 4260957.833325219 0, -13265376.72378371 4260970.031147836 0, -13265379.21569904 4261267.093933206 0, -13265383.45366489 4261777.980428475 0, -13265383.4536852 4261781.004997597 0, -13264918.3237468 4261784.505340703 0, -13264913.0261396 4261782.547830343 0, -13264910.09638581 4261776.233255034 0, -13264931.56785935 4261732.958842958 0, -13265105.85901778 4261384.536984818 0, -13265252.07303991 4261093.541550587 0, -13265320.94186973 4260963.705196147 0, -13265326.12046622 4260957.631255613 0))",34.76688325126499
1148,Alfalfa and Alfalfa Mixtures,35.6973994,15983,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39754.53,5.08,181.34,8.594190603925062,0.0,100.0,100.0,0.0,0.0,0.0,35.6973994,35.6973994,0.0,0.0,"POLYGON Z ((-13252862.13158591 4193266.483460286 0, -13252862.1170542 4193265.461185057 0, -13252860.19459533 4193265.461186039 0, -13252857.01588685 4193263.515877741 0, -13252857.81426672 4192963.883633954 0, -13252858.18435464 4192824.986138432 0, -13252861.76061211 4192818.515560271 0, -13252865.09891309 4192818.54385713 0, -13252865.35973046 4192818.050639886 0, -13253342.14440103 4192819.023199784 0, -13253342.09729978 4192822.598206627 0, -13253342.51226239 4192822.601732232 0, -13253340.35506877 4193262.225223786 0, -13253334.1980005 4193267.406481926 0, -13252862.13158591 4193266.483460286 0))",34.76569843398752
1149,Alfalfa and Alfalfa Mixtures,35.56929866,5346,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39611.87,5.08,180.69,8.563385354710595,0.0,100.0,100.0,0.0,0.0,0.0,35.56929866,35.56929866,0.0,0.0,"POLYGON Z ((-13242586.844142 4188807.750703919 0, -13242594.35040321 4188800.466804354 0, -13242885.79721865 4188804.87688151 0, -13243030.49322296 4188807.066473471 0, -13243030.57219914 4188815.34526574 0, -13243038.55469285 4188821.856517958 0, -13243040.93873037 4188837.412708644 0, -13243044.11722055 4189250.631874627 0, -13243036.17076403 4189263.271732347 0, -13242764.80012214 4189261.505672102 0, -13242587.99328332 4189262.299493646 0, -13242581.95398341 4189262.299440517 0, -13242572.43453745 4189250.166413479 0, -13242568.47007357 4188833.192364251 0, -13242574.42808308 4188807.870026012 0, -13242586.844142 4188807.750703919 0))",34.7605642257851
1150,Alfalfa and Alfalfa Mixtures,35.50484466,17359,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39540.09,5.08,180.36,8.547745766647868,0.0,100.0,100.0,0.0,0.0,0.0,35.50484466,35.50484466,0.0,0.0,"POLYGON Z ((-13248860.2894768 4192752.99630741 0, -13248860.27403593 4192750.84558798 0, -13248857.49609728 4192751.128966617 0, -13248855.37711535 4192292.716637421 0, -13248856.93379568 4192286.762491249 0, -13248859.49554252 4192276.965201258 0, -13249003.63410612 4192275.497562684 0, -13249268.59046541 4192279.100751039 0, -13249298.29888781 4192276.476870507 0, -13249298.30506288 4192278.751450437 0, -13249307.26309939 4192277.804035646 0, -13249315.2095178 4192286.232903413 0, -13249316.79881487 4192322.542073064 0, -13249307.26307546 4192549.477101121 0, -13249304.08443465 4192718.708828917 0, -13249303.02487504 4192747.886842636 0, -13249299.59589489 4192751.24458322 0, -13249297.72736423 4192753.074066778 0, -13249296.00726586 4192753.705697956 0, -13249285.54293709 4192755.01938195 0, -13248906.7638401 4192751.777346369 0, -13248860.2894768 4192752.99630741 0))",34.75795762777465
