FID_Kern_fields,TNC,Kitfox,Krat,Corridors,CPAD
4390,0,100,100,0,100
4395,0,100,0,0,100
4396,0,100,100,100,100
4427,100,100,100,81.5,100
4456,100,100,100,0,100
4460,0,100,0,0,0
4465,0,100,100,69.75,46.8
4479,0,100,0,0,0
4483,0,100,100,0,0
4515,0,100,100,0,100
4554,7.5,100,100,0,100
4564,0,100,100,65.66666667,0
4572,0,100,100,0,0
4578,0,100,0,0,100
4579,0,100,0,0,0
4599,0,100,100,7.5,100
4611,0,100,100,0,100
4619,0,100,100,62,100
4624,0,100,0,0,0
4638,3,100,0,0,100
4661,0,100,100,0,100
4677,0,100,100,55,100
4684,0,100,0,0,0
4704,0,100,100,67,76.5
4761,0,100,74.5,0,95
4775,0,100,100,0,100
4777,0,100,100,29.5,100
4789,0,100,0,0,0
4812,0,100,0,0,0
4813,0,100,100,76,100
4822,0,100,100,0,100
4832,0,100,100,73.5,0
4855,0,100,100,100,100
4876,0,100,100,0,100
4909,0,100,100,0,100
4912,0,100,0,0,0
4962,0,100,100,0,100
4963,0,100,100,0,100
4965,0,100,0,0,0
4987,0,100,100,100,100
4991,0,100,0,0,0
4992,100,100,100,0,100
4993,0,100,100,0,100
4995,0,100,100,100,0
4997,100,100,100,0,100
5015,0,100,100,0,100
5021,0,100,100,0,100
5036,0,100,100,0,100
5037,0,100,100,0,100
5043,0,100,100,0,100
5052,0,100,100,100,100
5092,28.5,100,100,0,100
5093,0,100,100,0,100
5108,0,100,0,0,0
5127,0,100,0,0,100
5134,0,100,100,57.5,100
5138,0,100,100,100,100
5141,0,100,100,99,100
5148,100,100,100,0,100
5157,3,100,100,0,100
5190,36,100,100,0,100
5191,94.5,100,100,0,100
5197,0,100,100,42,100
5201,0,100,100,0,100
5211,0,100,100,0,100
5212,0,100,100,0,0
5228,0,100,100,0,100
5229,0,100,100,0,100
5240,0,100,0,0,0
5244,0,100,100,0,100
5253,0,100,100,0,100
5261,0,100,0,0,0
5262,0,100,100,0,100
5277,0,100,0,0,100
5283,0,100,100,0,100
5287,0,100,100,100,0
5291,0,100,100,0,100
5304,0,100,100,0,100
5307,0,100,100,0,100
5309,0,100,100,16,100
5340,100,100,100,0,100
5364,0,100,100,0,100
5401,0,100,0,0,0
5423,0,100,100,27,100
5480,0,100,0,0,100
5490,0,100,100,67,100
5532,0,100,100,100,100
5554,0,100,100,0,100
5556,0,100,100,0,0
5565,0,100,0,0,0
5579,0,100,100,0,0
5611,0,100,100,0,100
5617,36.5,100,100,0,100
5625,100,100,100,0,100
5645,0,100,0,0,100
5691,0,100,100,31.5,62
5702,0,100,100,0,100
5720,100,100,100,0,100
5738,0,100,100,0,100
5771,100,100,100,0,100
5772,100,100,100,22.25,100
5787,0,100,100,0,100
5798,0,100,100,0,100
5820,0,100,100,0,100
5841,0,100,100,100,0
5846,0,100,0,0,100
5860,0,100,0,0,0
5884,0,100,100,100,100
5885,0,100,100,21,100
5891,0,100,100,83,100
5893,0,100,100,100,14.5
5912,0,100,100,0,100
5923,0,100,0,0,100
5935,84,100,100,0,100
5936,100,100,100,0,88
5945,0,100,0,0,0
5958,0,100,100,0,100
5960,0,100,0,0,100
5963,0,100,0,0,0
5974,0,100,0,0,0
5978,0,100,0,0,100
5991,0,100,100,0,100
6005,0,100,100,0,0
6006,4,100,0,0,0.5
6038,0,100,100,0,100
6053,0,100,100,20.5,0
6059,0,100,100,0,0
6075,0,100,100,0,100
6097,0,100,0,0,0
6136,0,100,100,0,0
6138,0,100,100,98,100
6171,0,100,0,0,0
6178,0,100,0,0,0
6202,0,100,100,0,100
6208,0,100,0,0,0
6215,0,100,100,0,100
6228,0,100,100,0,100
6245,0,100,100,2.5,100
6249,0,100,100,12,100
6251,0,100,100,0,100
6252,0,100,0,0,0
6254,0,100,100,0,100
6256,0,100,0,0,34.33333333
6261,0,100,100,8.666666667,100
6264,0,100,100,92.33333333,100
6265,0,100,0,0,0
6279,0,100,100,0,100
6302,0,100,0,0,0
6305,0,100,100,0,100
6315,0,100,100,74.5,100
6328,0,100,100,0,100
6332,0,100,100,0,100
6343,0,100,100,0,100
6367,0,100,100,100,0
6368,0,100,100,85.5,0
6393,0,100,100,0,100
6402,0,100,24.5,0,45
6403,0,100,0,0,0
6419,0,100,100,64.33333333,100
6426,0,100,100,0,0
6441,0,100,100,0,100
6461,0,100,100,95.5,46.25
6468,0,100,100,0,0
6493,0,100,100,0,100
6518,65.66666667,100,100,0,100
6523,0,100,100,0,100
6524,100,100,100,0,100
6531,0,100,100,100,0
6537,0,100,100,0,100
6557,0,100,100,68,29
6565,0,100,100,0,0
6571,100,100,100,0,0
6576,0,100,0,0,0
6596,0,100,100,0,100
6609,0,100,100,0,0
6611,0,100,0,0,0
6630,0,100,100,0,100
6639,0,100,100,0,100
6652,0,100,100,100,0
6659,0,100,100,43.5,100
6679,0,100,0,0,0
6700,0,100,100,0,100
6710,0,100,0,0,0
6715,0,100,100,0,100
6718,100,100,100,0,100
6719,0,100,0,0,89
6726,0,100,100,0,100
6731,0,100,100,68.66666667,0
6736,0,100,0,0,0
6740,0,100,100,0,81
6748,0,100,100,0,100
6755,0,100,100,0,0
6764,0,100,100,0,100
6773,0,100,100,0,0
6776,0,100,100,0,32
6777,0,100,100,0,100
6789,0,100,100,0,100
6793,0,100,100,0,100
6798,0,100,100,0,100
6803,0,100,100,52,100
6826,0,100,100,0,100
6831,0,100,0,0,100
6839,0,100,100,1,0
6841,0,100,100,0,100
6845,0,100,0,0,0
6856,0,100,0,0,100
6877,0,100,100,0,0
6883,0,100,100,0,100
6887,0,100,0,0,0
6896,98.5,100,100,0,100
6900,0,100,100,0,0
6956,0,100,100,0.5,0
6962,0,100,100,44,100
6977,0,100,100,0,100
6980,0,100,100,99.5,8.5
6982,0,100,0,0,0
6998,0,100,100,48,100
7004,0,100,100,58.5,0
7007,0,100,100,0,100
7016,0,100,100,0,100
7017,0,100,100,0,100
7021,46.5,100,100,0,100
7023,0,100,100,0,100
7030,0,100,100,100,0
7038,0,100,0,0,0
7052,0,100,0,0,0
7053,0,100,100,66.5,70.33333333
7076,0,100,100,0,100
7104,0,100,0,0,0
7116,0,100,100,21,0
7121,0,100,0,0,0
7122,100,100,100,0,100
7129,0,100,100,14.66666667,0
7152,0,100,100,0,100
7179,0,100,100,0,100
7188,0,100,100,0,100
7196,0,100,100,42.33333333,100
7202,0,100,100,30.75,100
7203,0,100,0,0,100
7210,0,100,100,33.25,100
7218,47.5,100,100,0,100
7226,0,100,100,40.5,100
7229,0,100,0,0,0
7234,0,100,0,0,0
7244,0,100,0,0,100
7274,0,100,100,90.5,0
7287,0,100,100,0,100
7292,0,100,0,0,0
7304,0,100,0,0,11
7322,0,100,100,100,100
7325,0,100,100,3,100
7335,0,100,100,0,100
7354,0,100,100,0,98.5
7368,0,100,100,0,100
7401,0,100,77.5,0,5.5
7414,0,100,100,0,100
7418,94.5,100,100,0,100
7454,0,100,0,0,94.5
7458,0,100,100,0,100
7472,0,100,100,100,100
7473,0,100,100,0,100
7479,0,100,100,0,100
7480,0,100,0,0,0
7504,0,100,0,0,0
7529,0,100,0,0,0
7542,0,100,0,0,0
7585,0,100,36.66666667,0,100
7587,0,100,100,100,0
7605,0,100,100,0,100
7624,0,100,100,0,0
7646,0,100,100,0,100
7662,0,100,100,87.33333333,100
7664,0,100,100,7.5,100
7668,54,100,0,0,93
7669,0,100,0,0,0
7674,0,100,0,0,0
7682,0,100,100,0,100
7694,0,100,100,0,100
7696,0,100,100,0,100
7699,100,100,100,0,100
7716,100,100,100,0,100
7731,0,100,100,0,100
7740,0,100,100,0,0
7749,0,100,100,0,100
7757,0,100,100,100,1
7760,0,100,100,0,100
7764,0,100,100,100,0
7765,100,100,100,0,100
7767,100,100,100,10,100
7775,0,100,100,0,100
7788,0,100,0,0,100
7810,0,100,100,0,100
7818,96.5,100,100,0,100
7854,0,100,100,61.5,100
7869,0,100,0,0,0
7880,0,100,0,0,0
7890,0,100,100,0,100
7912,0,100,100,0,100
7969,0,100,100,98,0
7974,0,100,0,0,9
7990,0,100,100,0,100
8006,0,100,100,100,90
8008,0,100,100,50,100
8024,0,100,100,0,100
8027,0,100,0,0,0
8038,0,100,100,16.66666667,100
8047,0,100,0,0,100
8076,0,100,100,0,100
8128,0,100,100,61.5,100
8137,0,100,100,0,100
8141,0,100,100,65.8,5
8158,0,100,100,0,100
8173,0,100,100,0,0
8180,0,100,100,100,100
8192,0,100,0,0,100
8215,0,100,100,0,100
8221,100,100,100,5,100
8224,100,100,100,0,100
8227,0,100,0,0,0
8254,0,100,100,0,100
8271,0,100,100,100,100
8275,0,100,0,0,100
8282,0,100,100,100,100
8309,0,100,100,0,0
8318,0,100,100,100,1
8319,0,100,100,100,100
8339,0,100,0,0,35
8340,0,100,100,0,0
8367,100,100,100,0,100
8371,0,100,100,86,0
8382,100,100,100,0,100
8388,0,100,100,100,100
8414,0,100,100,0,100
8415,0,100,100,0,100
8419,0,100,100,0,0
8427,0,100,100,100,67.66666667
8474,0,100,100,0,100
8479,0,100,100,0,0
8497,0,100,0,0,0
8499,0,100,100,79.66666667,0
8502,0,100,100,0,100
8510,0,100,100,0,100
8513,0,100,0,0,0
8516,0,100,100,0,100
8520,0,100,100,0,100
8521,0,100,100,100,0
8529,0,100,100,0,100
8539,0,100,100,84.5,64.25
8549,0,100,100,0,100
8559,0,100,100,0,100
8576,0,100,0,0,100
8581,0,100,100,0,100
8585,0,100,0,0,100
8586,0,100,0,0,100
8600,0,100,100,41.4,87
8619,0,100,100,0,100
8638,0,100,0,0,0
8644,0,100,0,0,0
8646,0,100,100,0,0
8649,0,100,100,80.5,100
8651,0,100,100,0.5,100
8691,0,100,100,61.5,100
8697,0,100,100,100,100
8714,0,100,100,0,100
8733,0,100,0,0,61
8757,0,100,100,0,100
8760,0,100,100,87,100
8770,0,100,0,0,100
8797,0,100,100,0,100
8840,0,100,0,0,0
8858,0,100,0,0,0
8862,0,100,100,0,100
8867,0,100,100,0,100
8869,0,100,100,0,0
8870,0,100,100,100,100
8883,0,100,100,0,74
8925,0,100,100,100,79.5
8935,0,100,0,0,0
8954,0,100,0,0,0
8964,0,100,100,0,100
8991,0,100,100,0,100
8998,100,100,100,0,100
9012,0,100,100,4.5,0
9018,0,100,100,96.5,0
9020,100,100,100,0,100
9031,94.5,100,100,0,100
9039,0,100,0,0,0
9044,0,100,0,0,100
9053,0,100,100,0,100
9063,0,100,100,0,100
9095,0,100,100,89.5,100
9105,0,100,0,0,100
9115,0,100,100,0,50
9118,0,100,100,0,100
9137,0,100,100,100,100
9138,0,100,0,0,57.25
9164,0,100,100,0,100
9177,0,100,0,0,0
9178,100,100,100,0,100
9188,11.5,100,55.5,0,0
9193,0,100,100,0,100
9219,0,100,100,0,100
9226,0,100,100,0,100
9240,0,100,100,84.33333333,100
9249,0,100,0,0,0
9265,0,100,100,0,0
9268,0,100,100,0,100
9277,0,100,100,100,0
9278,0,100,100,45,0
9280,0,100,25,0,100
9298,0,100,100,26,100
9329,0,100,100,0,100
9344,0,100,100,7.5,100
9345,96.5,100,100,0,100
9349,100,100,100,0,100
9361,91.5,100,100,0,100
9364,0,100,100,0.5,100
9366,0,100,100,0,100
9388,100,100,100,0,100
9398,0,100,98,0,78
9400,0,100,100,100,100
9405,97,100,100,0,100
9441,0,100,100,0,100
9442,0,100,0,0,100
9469,0,100,98,0,100
9474,100,100,100,0,100
9479,0,100,100,0,100
9500,0,100,100,68.33333333,0
9523,0,100,100,0,0
9548,64.5,100,0,0,100
9551,0,100,100,0,100
9554,0,100,100,0,73
9561,0,100,100,0,100
9574,0,100,100,76,100
9580,100,100,100,0,100
9585,31.66666667,100,0,0,0
9597,0,100,100,0,100
9601,0,100,100,0,100
9620,0,100,100,0,78
9621,0,100,100,0,100
9631,0,100,100,0,100
9640,0,100,100,0,100
9642,0,100,100,0,0
9646,100,100,100,62.66666667,100
9659,0,100,0,0,100
9746,0,100,0,0,0
9821,0,100,100,100,0
9822,0,100,100,0,0
9858,0,100,100,100,100
9874,0,100,0,0,0
9891,0,100,100,0,80
9903,0,100,100,0,100
9905,0,100,0,0,0
9906,0,100,100,0,100
9915,0,100,100,0,0
9917,0,100,100,0,0
9920,0,100,100,0,100
9928,0,100,0,0,0
9930,100,100,100,0,100
9943,0,100,100,2.5,100
9959,0,100,100,0,100
9975,0,100,100,0,100
9976,0,100,100,0,100
9993,0,100,100,0,100
9997,0,100,100,100,0
10009,0,100,0,0,100
10031,0,100,100,42.5,100
10045,85,100,100,0,100
10066,63.5,100,100,0,100
10082,0,100,0,0,0
10091,0,100,100,93.33333333,0
10096,98.5,100,0,0,100
10126,0,100,100,3.5,100
10138,100,100,100,21.5,100
10152,0,100,100,64.5,100
10155,0,100,100,93.5,0
10159,0,100,100,0,100
10172,0,100,100,0,100
10186,0,100,100,100,42.2
10202,0,100,0,0,0
10218,0,100,100,0,100
10244,0,100,100,100,0
10283,0,100,100,0,0
10290,0,100,0,0,100
10291,0,100,0,0,100
10304,0,100,0,0,0
10309,0,100,100,0,100
10320,0,100,100,13.66666667,0
10331,100,100,100,0,0
10335,0,100,0,0,100
10353,0,100,100,100,0
10356,100,100,100,0,100
10361,0,100,100,32,100
10367,0,100,100,100,100
10370,0,100,0,0,0
10378,0,100,100,0,100
10384,0,100,73.75,0,100
10392,0,100,0,0,0
10393,0,100,100,0,100
10400,0,100,100,0,0
10459,0,100,100,100,0
10467,0,100,100,0,100
10470,0,100,100,0,100
10476,0,100,100,0,100
10478,0,100,0,0,100
10489,0,100,0,0,100
10492,0,100,100,0,100
10502,0,100,100,0,100
10506,0,100,100,54.33333333,0
10513,0,100,100,0.5,0
10519,0,100,100,0,100
10530,0,100,100,0,100
10542,0,100,100,59.75,0
10543,0,100,0,0,0
10544,0,100,0,0,0
10546,0,100,100,0,100
10574,0,100,100,0,0
10615,0,100,100,0,100
10621,0,100,100,21,100
10624,0,100,0,0,0
10639,68.5,100,100,0,100
10651,0,100,100,0,100
10656,0,100,100,0,100
10666,0,100,100,0,100
10668,0,100,0,0,100
10676,0,100,100,0,100
10692,100,100,100,67,100
10696,0,100,0,0,0
10701,0,100,100,46.5,100
10727,0,100,0,0,0
10746,0,100,100,41,100
10752,0,100,0,0,99
10756,0,100,0,0,0
10764,0,100,100,0,100
10768,0,100,100,0,100
10787,0,100,0,0,100
10796,0,100,100,0,100
10798,0,100,100,0,100
10812,0,100,100,70,96.5
10813,0,100,100,0,100
10820,0,100,100,0,100
10822,0,100,0,0,0
10833,0,100,0,0,0
10837,0,100,100,95.66666667,0
10875,0,100,100,73.33333333,0
10881,0,100,0,0,100
10890,0,100,100,0,100
10905,0,100,100,0,100
10906,0,100,100,0,100
10914,0,100,100,0,100
10945,0,100,100,0,78
10960,7.5,100,0,0,12
10975,0,100,0,0,0
10980,0,100,100,0,100
10991,100,100,100,0,100
11007,0,100,100,0,100
11052,0,100,100,0,100
11074,1.5,100,100,25.5,100
11089,0,100,0,0,0
11119,100,100,100,0,100
11123,0,100,0,0,13.33333333
11126,77.5,100,100,0,100
11135,0,100,100,54.33333333,100
11160,100,100,100,0,100
11167,0,100,100,0,100
11171,0,100,100,0,0
11176,0,100,100,0,100
11179,9,100,100,0,100
11203,100,100,100,0,100
11213,0,100,0,0,100
11224,0,100,100,0,100
11234,0,100,0,0,0
11235,0,100,0,0,0
11267,0,100,100,37,100
11305,0,100,100,0,100
11306,0,100,0,0,100
11327,0,100,100,70,12
11334,0,100,0,0,100
11336,0,100,0,0,100
11347,0,100,0,0,0
11358,100,100,100,47.33333333,100
11365,0,100,0,0,0
11378,0,100,0,0,24
11394,0,100,100,0,0
11399,0,100,100,100,100
11417,0,100,0,0,100
11445,14,100,100,0,100
11493,0,100,100,0,0
11496,0,100,0,0,0
11516,100,100,100,0,100
11539,0,100,100,0,100
11541,0,100,0,0,0
11550,0,100,100,0,100
11559,0,100,0,0,0
11566,0,100,97,0,36.33333333
11577,0,100,100,0,100
11628,0,100,0,0,2.333333333
11661,38.66666667,100,100,0,100
11665,100,100,100,23,100
11682,0,100,100,0,100
11698,0,100,100,71,100
11701,0,100,100,75.8,36.75
11704,0,100,0,0,0
11709,100,100,100,0,100
11738,100,100,0,0,100
11755,0,100,100,0,100
11760,0,100,0,0,0
11777,0,100,100,0,100
11786,0,100,100,0,100
11819,0,100,100,4,100
11833,0,100,0,0,0
11834,0,100,100,0,100
11842,0,100,0,0,0
11861,0,100,0,0,0
11870,0,100,0,0,0
11893,0,100,100,0,100
11899,0,100,100,59,100
11900,0,100,100,100,0
11921,0,100,100,0,100
11934,0,100,100,0,100
11950,0,100,100,0,100
11974,0,100,100,52.6,100
11983,0,100,100,0,100
12000,0,100,0,0,100
12006,0,100,0,0,100
12008,46.33333333,100,100,0,100
12021,0,100,100,0,100
12022,0,100,100,0,100
12036,0,100,100,0,11.5
12037,0,100,10,0,100
12048,0,100,100,0,100
12049,0,100,100,100,100
12062,0,100,100,0,100
12090,0,100,100,0,100
12092,0,100,100,87.5,71.66666667
12094,20,100,100,0,100
12103,0,100,100,0,100
12144,0,100,97,0,5
12153,0,100,100,58,0
12156,0,100,100,0,15.5
12168,100,100,100,0,100
12183,0,100,100,100,100
12188,0,100,100,0,100
12209,0,100,100,54.5,100
12229,0,100,0,0,0
12233,0,100,0,0,100
12269,0,100,0,0,0
12272,0,100,100,0,100
12273,90,100,100,0,100
12280,0,100,100,0,0
12284,0,100,100,0,0
12290,0,100,100,100,100
12313,0,100,0,0,0
12321,0,100,35.5,0,0
12339,0,100,100,0,100
12356,0,100,100,0,100
12361,0,100,100,0,0
12379,0,100,100,0,100
12383,0,100,100,0,0
12395,0,100,100,0,100
12397,100,100,100,0,100
12411,0,100,100,0,0
12452,0,100,0,0,0
12456,9,100,100,0,100
12459,100,100,100,0,100
12476,0,100,100,0,0
12484,0,100,0,0,0
12489,0,100,100,0,100
12532,0,100,100,0,100
12534,0,100,100,52.6,5
12541,0,100,0,0,0
12544,0,100,100,66.75,82
12555,0,100,100,0,68
12557,0,100,0,0,100
12560,0,100,100,0,100
12578,53.33333333,100,0,0,100
12598,0,100,0,0,0
12635,0,100,100,93.5,46.5
12657,0,100,100,0,100
12685,0,100,100,0,100
12699,0,100,100,0,100
12703,0,100,100,0,100
12709,0,100,100,0,100
12725,100,100,100,0,100
12750,0,100,100,0,100
12767,0,100,100,0,100
12783,0,100,100,17.5,100
12786,0,100,100,0,100
12800,0,100,100,32.66666667,0
12804,100,100,100,26,100
12838,0,100,100,0,100
12845,0,100,100,0,100
12873,0,100,100,76.25,0
12874,96,100,100,0,97.5
12881,0,100,100,0,100
12892,0,100,100,0,100
12908,0,100,0,0,0
12915,0,100,100,0,100
12949,0,100,0,0,0
12954,100,100,100,0,100
12956,0,100,100,67.5,59.25
12958,0,100,100,0,100
12965,0,100,100,11.33333333,100
12969,0,100,100,100,0
12979,100,100,100,15,100
12984,0,100,100,0,100
12990,0,100,100,0,100
12995,0,100,100,0,100
12999,0,100,0,0,0
13007,0,100,100,0,100
13011,0,100,100,0,100
13018,0,100,100,100,100
13019,0,100,100,0,0
13027,100,100,100,58.66666667,100
13031,0,100,100,0,100
13033,0,100,0,0,100
13034,0,100,0,0,0
13044,1.5,100,100,0,100
13058,0,100,0,0,0
13070,0,100,0,0,0
13086,0,100,0,0,100
13096,0,100,100,0,100
13117,100,100,100,0,100
13120,0,100,100,0,0
13161,0,100,100,0,0
13172,0,100,100,0,100
13174,100,100,100,0,100
13176,0,100,100,0.5,100
13190,0,100,100,50,0
13211,0,100,100,0,100
13231,0,100,0,0,0
13292,0,100,100,100,0
13310,0,100,0,0,0
13342,100,100,100,14.5,100
13351,0,100,0,0,0
13354,0,100,100,100,100
13355,0,100,100,88.2,26.5
13369,100,100,100,0,100
13378,0,100,100,0,100
13400,0,100,0,0,0
13414,56.25,100,100,0,100
13428,100,100,100,33,100
13448,0,100,100,0,100
13484,0,100,100,0,31.33333333
13507,0,100,100,12,100
13522,0,100,100,99.5,0
13531,0,100,100,0,100
13533,0,100,100,0,0
13562,0,100,100,0,0
13579,0,100,0,0,0
13617,0,100,100,0,0
13620,0,100,100,46,100
13636,0,100,100,0,100
13644,0,100,100,100,100
13648,0,100,100,0,100
13662,0,100,100,0,98.5
13676,0,100,100,0,100
13680,0,100,0,0,0
13701,0,100,0,0,0
13702,100,100,100,0,100
13710,0,100,99,0,100
13722,0,100,100,0,100
13726,0,100,100,51,100
13727,0,100,0,0,0
13759,0,100,0,0,100
13769,100,100,100,0,100
13782,100,100,100,8,100
13795,0,100,0,0,0
13814,0,100,100,0,0
13826,0,100,100,0,100
13835,0,100,100,100,0
13845,0,100,0,0,0
13846,0,100,100,0,100
13864,0,100,100,0,0
13876,0,100,0,0,0
13894,0,100,100,100,100
13897,0,100,100,77.33333333,0
13908,0,100,100,100,0
13915,0,100,100,0,100
13919,0,100,0,0,0
13926,0,100,0,0,0
13935,0,100,100,0,0
13956,0,100,35.66666667,0,65.66666667
13966,0,100,100,0,100
13967,0,100,100,27.5,100
13976,0,100,100,46,100
13996,0,100,100,0,11
14000,100,100,100,0,100
14004,0,100,100,50,100
14025,0,100,100,0,100
14071,0,100,100,0,100
14078,0,100,100,0,100
14081,0,100,100,0,95
14112,0,100,100,0,0
14113,0,100,100,100,10
14121,70,100,100,0,100
14123,0,100,100,31,100
14131,0,100,0,0,0
14149,96,100,100,0,97.5
14150,0,100,100,0,100
14167,100,100,100,15,100
14198,0,100,100,77.75,100
14203,0,100,100,0,0
14205,0,100,0,0,100
14208,0,100,100,62,100
14212,0,100,90.5,0,100
14216,0,100,100,0,100
14227,0,100,100,35.66666667,100
14236,0,100,0,0,0
14237,0,100,100,100,0
14249,100,100,100,49.5,100
14255,100,100,100,0,100
14261,0,100,0,0,100
14265,0,100,100,100,100
14294,100,100,100,0,100
14302,0,100,100,14.66666667,0
14305,0,100,100,1.5,100
14326,0,100,100,95.5,100
14341,0,100,2.5,0,100
14343,0,100,100,83,0
14356,0,100,100,0,100
14370,0,100,100,0,100
14377,0,100,100,29.33333333,100
14382,0,100,97,0,90
14396,0,100,100,0,100
14409,100,100,100,0,100
14431,0,100,100,0,0
14435,0,100,0,0,0
14468,0,100,100,100,0
14477,0,100,0,0,0
14483,0,100,100,58.5,0
14497,0,100,100,81,100
14512,0,100,100,0,100
14540,0,100,100,100,100
14548,0,100,100,96,0
14557,0,100,100,0,100
14563,0,100,100,0,100
14572,0,100,100,0,100
14586,100,100,100,0,100
14599,100,100,100,0,100
14609,14,100,100,0,100
14615,0,100,100,26.5,0
14618,0,100,100,0,100
14626,100,100,100,0,100
14630,0,100,0,0,0
14633,0,100,100,0,98.5
14634,100,100,100,0,100
14637,0,100,100,95,100
14661,0,100,100,1.5,100
14665,0,100,0,0,0
14672,0,100,100,0,100
14674,0,100,0,0,100
14689,0,100,100,0,100
14717,0,100,0,0,0
14719,0,100,100,0,100
14781,0,100,100,95.5,100
14786,0,100,100,81,100
14799,0,100,0,0,100
14803,0,100,0,0,84.5
14811,0,100,42,0,0
14819,0,100,100,0,100
14838,100,100,100,0,100
14843,0,100,0,0,100
14845,0,100,100,0,100
14847,0,100,100,46,78
14850,0,100,100,0,0
14863,0,100,100,0,100
14865,0,100,100,0,100
14873,0,100,100,0,100
14876,100,100,100,0,100
14878,0,100,100,0,100
14885,0,100,100,0,100
14887,0,100,100,0,100
14909,0,100,100,0,100
14915,0,100,0,0,0
14922,0,100,0,0,0
14929,0,100,0,0,0
14931,0,100,100,0,100
14939,0,100,100,65.75,100
14941,0,100,100,100,0
14942,0,100,0,0,100
14949,0,100,0,0,0
14950,0,100,66,0,49.75
14960,100,100,100,0,100
14963,0,100,100,90.66666667,0
14976,0,100,100,0,63
14980,0,100,100,100,100
14982,0,100,100,0,0
14989,0,100,100,0,100
14995,0,100,100,58.5,100
14998,0,100,100,89,5
15015,0,100,0,0,100
15019,0,100,100,100,0
15036,0,100,0,0,100
15054,0,100,100,0,100
15055,0,100,100,0,100
15098,0,100,100,81,100
15108,100,100,100,0,100
15124,0,100,100,0,100
15132,0,100,100,0,0
15140,0,100,100,0,100
15144,0,100,100,0,100
15146,0,100,61.5,0,0
15161,0,100,0,0,94.5
15163,0,100,81,0,49.75
15166,0,100,100,100,0
15170,0,100,100,0,100
15199,0,100,100,0,100
15226,0,100,100,0,100
15236,0,100,0,0,0
15269,0,100,100,0,100
15273,99.5,100,100,0,100
15295,0,100,0,0,0
15324,0,100,100,52,100
15333,100,100,100,0,100
15339,0,100,0,0,0
15340,0,100,100,75,100
15372,0,100,100,0,100
15397,0,100,0,0,100
15412,0,100,100,0,100
15453,0,100,100,100,69.66666667
15459,0,100,100,0,100
15466,0,100,100,39.5,0
15482,73.66666667,100,100,0,100
15486,0,100,0,0,0
15491,0,100,100,54.5,100
15499,0,100,100,84.2,47.75
15506,0,100,100,100,100
15515,18,100,100,0,100
15520,100,100,100,0,100
15526,0,100,100,100,55.33333333
15535,100,100,100,0,100
15545,0,100,100,0,0
15558,0,100,100,86,37
15564,0,100,100,0,100
15582,100,100,100,0,0
15586,0,100,64.66666667,0,18.5
15592,0,100,100,39.5,100
15598,0,100,100,100,32.75
15608,0,100,100,0,100
15610,0,100,100,0,69.33333333
15625,0,100,100,0,100
15629,0,100,0,0,100
15635,0,100,100,100,0
15637,0,100,0,0,0
15681,0,100,0,0,0
15705,0,100,0,0,0
15717,100,100,100,0,100
15729,0,100,100,87,100
15736,0,100,100,0,100
15738,0,100,100,0,0
15749,0,100,100,100,100
15752,0,100,100,96,0
15755,0,100,100,0,100
15800,0,100,0,0,0
15835,33.33333333,100,100,0,100
15840,0,100,0,0,0
15844,0,100,100,100,0
15861,94.5,100,100,0,0
15891,0,100,100,0,100
15896,0,100,100,0,100
15901,0,100,0,0,0
15918,0,100,100,0,100
15946,0,100,0,0,100
15956,0,100,100,50,100
15958,100,100,100,69,100
15972,0,100,100,0,0
15979,0,100,100,0,100
15988,0,100,100,0,100
15993,0,100,100,14.5,100
16031,0,100,0,0,0
16040,0,100,100,0,100
16078,0,100,0,0,0
16091,0,100,0,0,100
16094,0,100,100,77,100
16095,0,100,100,0,100
16100,0,100,100,0,100
16106,0,100,0,0,0
16108,0,100,0,0,100
16140,0,100,100,34,0
16158,75,100,100,0,23
16160,0,100,0,0,0
16202,0,100,0,0,100
16216,0,100,100,0,100
16226,100,100,100,0,100
16247,0,100,100,0,100
16248,0,100,100,16,66.33333333
16299,0,100,0,0,0
16322,0,100,100,0,100
16344,0,100,100,0,100
16352,0,100,100,0,0
16370,0,100,0,0,38.5
16400,59,100,100,0,100
16402,0,100,89.5,0,40.5
16413,2.666666667,100,0,0,100
16417,0,100,0,0,0
16429,0,100,100,89.5,100
16462,0,100,100,5,100
16465,99.5,100,100,0,100
16468,100,100,100,5,100
16483,0,100,100,32,100
16485,0,100,0,0,0
16520,0,100,0,0,0
16551,0,100,0,0,0
16577,0,100,100,100,100
16587,0,100,100,0,100
16597,0,100,100,0,100
16605,0,100,100,0,33.33333333
16616,0,100,100,0,100
16631,0,100,100,0,100
16676,0,100,100,95.5,100
16693,0,100,0,0,0
16708,0,100,17.5,0,100
16711,0,100,100,100,100
16723,0,100,100,0,100
16729,100,100,0,0,0
16748,0,100,100,0,100
16772,0,100,100,0,100
16778,0,100,100,60.25,21
16780,0,100,100,0,100
16800,0,100,100,74,0
16806,100,100,100,0,100
16831,0,100,100,0,100
16844,0,100,100,31.5,100
16855,0,100,100,0,0
16860,0,100,100,66,100
16863,0,100,0,0,0
16866,86,100,100,0,37.5
16912,0,100,100,0,100
16917,0,100,100,0,0
16926,0,100,100,0,100
16928,0,100,100,0,100
16943,0,100,100,0,100
17024,0,100,100,0,100
